nmr	path	path.name	path.class	rval	Pval	fdr	fwer
S_HDL_L	ANAEROFRUCAT-PWY	ANAEROFRUCAT-PWY: homolactic fermentation	Fermentation	-0.134705571	2.41E-05	0.003223787	0.45
XL_HDL_C	PWY-7388	"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	Fatty Acid and Lipid Biosynthesis	0.134630706	2.44E-05	0.0033125	0.46
S_HDL_P	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	-0.134620213	2.44E-05	0.003317757	0.46
S_LDL_CE_percent	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.140772004	2.44E-05	0.003322933	0.46
LA_FA_ratio	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	0.134570901	2.46E-05	0.00340591	0.47
Gp	P461-PWY	"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate"	Fermentation	0.134546771	2.47E-05	0.003416149	0.48
PUFA_FA_ratio	P23-PWY	P23-PWY: reductive TCA cycle I	C1 Compounds Utilization and Assimilation	0.134437783	2.51E-05	0.003534884	0.49
M_VLDL_P	PWY490-3	PWY490-3: nitrate reduction VI (assimilatory)	Inorganic Nutrients Metabolism	-0.134368921	2.53E-05	0.003632148	0.5
S_VLDL_TG_percent	PWY-7200	PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage	Nucleosides and Nucleotides Biosynthesis	-0.134419375	2.51E-05	0.003560372	0.5
L_HDL_FC	PWY0-1298	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	Nucleosides and Nucleotides Degradation	0.134255956	2.57E-05	0.003686636	0.51
M_VLDL_CE_percent	VALDEG-PWY	VALDEG-PWY: L-valine degradation I	Amino Acids Degradation	0.134288206	2.56E-05	0.003682589	0.51
S_VLDL_CE_percent	PWY-5083	PWY-5083: NAD/NADH phosphorylation and dephosphorylation	NAD-Metabolism	0.134320995	2.55E-05	0.00367284	0.51
UnsatDeg	PWY-5484	PWY-5484: glycolysis II (from fructose 6-phosphate)	Glycolysis	0.134287796	2.56E-05	0.003676923	0.51
M_VLDL_C_percent	PWY490-3	PWY490-3: nitrate reduction VI (assimilatory)	Inorganic Nutrients Metabolism	0.134189891	2.59E-05	0.003767228	0.52
XS_VLDL_FC_percent	PWY-6562	PWY-6562: norspermidine biosynthesis	Polyamine-Biosynthesis	0.134195497	2.59E-05	0.003757669	0.52
M_VLDL_PL	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	-0.134323346	2.60E-05	0.003776758	0.53
L_LDL_CE	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	0.134179205	2.60E-05	0.00378626	0.53
S_HDL_PL	PWY-7224	PWY-7224: purine deoxyribonucleosides salvage	Nucleosides and Nucleotides Biosynthesis	-0.13510298	2.64E-05	0.003888048	0.54
S_HDL_PL	PWY0-42	PWY0-42: 2-methylcitrate cycle I	Carboxylates Degradation	-0.134648393	2.63E-05	0.00387538	0.54
XS_VLDL_FC_percent	PWY-6565	PWY-6565: superpathway of polyamine biosynthesis III	Polyamine-Biosynthesis	0.134085637	2.63E-05	0.003863636	0.54
IDL_C_percent	PWY-7224	PWY-7224: purine deoxyribonucleosides salvage	Nucleosides and Nucleotides Biosynthesis	0.135152321	2.62E-05	0.003871951	0.54
L_LDL_FC_percent	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	0.134109728	2.62E-05	0.003866058	0.54
PUFA_FA_ratio	PWY-3841	PWY-3841: folate transformations II	Vitamin-Biosynthesis	0.134086047	2.63E-05	0.003869499	0.54
L_VLDL_C	VALDEG-PWY	VALDEG-PWY: L-valine degradation I	Amino Acids Degradation	-0.133911032	2.70E-05	0.004030075	0.55
L_VLDL_FC	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	-0.13415221	2.66E-05	0.003957704	0.55
XL_HDL_P	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	0.133978534	2.67E-05	0.003966817	0.55
S_HDL_TG	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	-0.133881309	2.71E-05	0.004039039	0.55
S_LDL_C_percent	GOLPDLCAT-PWY	"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol"	Alcohol-Degradation	-0.133937073	2.69E-05	0.004006024	0.55
VLDL_D	PWY-7200	PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage	Nucleosides and Nucleotides Biosynthesis	-0.133870072	2.71E-05	0.004041916	0.55
Ace	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	0.13388086	2.71E-05	0.004032984	0.55
L_VLDL_TG_percent	PWY-5367	PWY-5367: petroselinate biosynthesis	Fatty Acid and Lipid Biosynthesis	0.133760776	2.75E-05	0.004095665	0.56
M_VLDL_C_percent	PWY-5743	PWY-5743: 3-hydroxypropanoate cycle	C1 Compounds Utilization and Assimilation	0.134012688	2.76E-05	0.004128167	0.56
FAw6_FA_ratio	PWY-7090	"PWY-7090: UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis"	Cell Structures Biosynthesis	0.133879145	2.76E-05	0.004119403	0.56
M_VLDL_FC	VALDEG-PWY	VALDEG-PWY: L-valine degradation I	Amino Acids Degradation	-0.133695083	2.78E-05	0.00421131	0.58
XL_HDL_FC	HSERMETANA-PWY	HSERMETANA-PWY: L-methionine biosynthesis III	Amino Acids Biosynthesis	-0.133497323	2.86E-05	0.004285714	0.58
S_HDL_L	PWY-724	"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	Amino Acids Biosynthesis	0.133694659	2.78E-05	0.004205052	0.58
S_HDL_PL	PWY-7237	"PWY-7237: myo-, chiro- and scillo-inositol degradation"	Sugar Derivatives Degradation	0.133672351	2.79E-05	0.004198813	0.58
M_VLDL_TG_percent	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	-0.133547738	2.84E-05	0.004239291	0.58
S_VLDL_C_percent	PWY-7388	"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	Fatty Acid and Lipid Biosynthesis	0.133485816	2.86E-05	0.004279412	0.58
S_VLDL_TG_percent	PWY-3841	PWY-3841: folate transformations II	Vitamin-Biosynthesis	-0.133623027	2.81E-05	0.004192593	0.58
XS_VLDL_CE_percent	PWY490-3	PWY490-3: nitrate reduction VI (assimilatory)	Inorganic Nutrients Metabolism	0.133410476	2.89E-05	0.004275256	0.58
IDL_FC_percent	PWY-5100	PWY-5100: pyruvate fermentation to acetate and lactate II	Fermentation	0.133553177	2.84E-05	0.004245562	0.58
L_HDL_FC_percent	PWY-7388	"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	Fatty Acid and Lipid Biosynthesis	0.13339126	2.90E-05	0.004269006	0.58
L_HDL_FC_percent	PWY-5994	PWY-5994: palmitate biosynthesis I (animals and fungi)	Fatty Acid and Lipid Biosynthesis	0.1334363	2.88E-05	0.004287812	0.58
FAw6_FA_ratio	PWY-5100	PWY-5100: pyruvate fermentation to acetate and lactate II	Fermentation	0.133410566	2.89E-05	0.004281525	0.58
PUFA_FA_ratio	PYRIDNUCSAL-PWY	PYRIDNUCSAL-PWY: NAD salvage pathway I	NAD-Metabolism	-0.133530972	2.84E-05	0.004233038	0.58
L_VLDL_TG	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	-0.133176657	2.99E-05	0.004298119	0.59
XS_VLDL_TG	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	-0.133103806	3.02E-05	0.004329004	0.59
M_HDL_TG	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	-0.132854516	3.12E-05	0.004488636	0.59
S_HDL_L	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	-0.132979757	3.07E-05	0.004420601	0.59
S_HDL_PL	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	-0.132796738	3.15E-05	0.004540311	0.59
S_HDL_PL	PWY0-1297	PWY0-1297: superpathway of purine deoxyribonucleosides degradation	Nucleosides and Nucleotides Degradation	0.133040537	3.04E-05	0.004388489	0.59
M_VLDL_TG_percent	PWY490-3	PWY490-3: nitrate reduction VI (assimilatory)	Inorganic Nutrients Metabolism	-0.132799868	3.15E-05	0.004518414	0.59
S_VLDL_C_percent	PWY-5994	PWY-5994: palmitate biosynthesis I (animals and fungi)	Fatty Acid and Lipid Biosynthesis	0.133215681	2.97E-05	0.004310595	0.59
S_VLDL_CE_percent	PWY490-3	PWY490-3: nitrate reduction VI (assimilatory)	Inorganic Nutrients Metabolism	0.132790721	3.15E-05	0.004533898	0.59
S_VLDL_TG_percent	PWY-7197	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	Nucleosides and Nucleotides Biosynthesis	-0.132989289	3.07E-05	0.004412607	0.59
XS_VLDL_C_percent	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	0.132872334	3.12E-05	0.004480797	0.59
XS_VLDL_C_percent	PWY-5100	PWY-5100: pyruvate fermentation to acetate and lactate II	Fermentation	0.133363666	2.91E-05	0.004277372	0.59
XS_VLDL_TG_percent	PWY-5083	PWY-5083: NAD/NADH phosphorylation and dephosphorylation	NAD-Metabolism	-0.133221145	2.97E-05	0.00431686	0.59
IDL_TG_percent	PWY-7373	PWY-7373: superpathway of demethylmenaquinol-6 biosynthesis II	Quinone-Biosynthesis	-0.13486565	3.15E-05	0.004527504	0.59
L_LDL_C_percent	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.133207842	2.97E-05	0.004304348	0.59
M_LDL_PL_percent	PWY66-399	PWY66-399: gluconeogenesis III	Carbohydrates Biosynthesis	-0.133259694	2.95E-05	0.004294032	0.59
M_LDL_C_percent	PWY-6165	PWY-6165: chorismate biosynthesis II (archaea)	Aromatic Compounds Biosynthesis	0.13357709	3.05E-05	0.004382184	0.59
S_LDL_C_percent	PWY-6595	PWY-6595: superpathway of guanosine nucleotides degradation (plants)	Nucleosides and Nucleotides Degradation	-0.132881635	3.11E-05	0.004472934	0.59
S_LDL_TG_percent	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	-0.132812478	3.14E-05	0.004524823	0.59
VLDL_D	PWY-2201	PWY-2201: folate transformations I	Vitamin-Biosynthesis	-0.133272689	2.95E-05	0.004300292	0.59
VLDL_C	PWY-6565	PWY-6565: superpathway of polyamine biosynthesis III	Polyamine-Biosynthesis	-0.133110028	3.02E-05	0.004320809	0.59
FAw6_FA_ratio	PYRIDOXSYN-PWY	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	Vitamin-Biosynthesis	0.132938374	3.09E-05	0.00446505	0.59
PUFA_FA_ratio	ARG+POLYAMINE-SYN	ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	Polyamine-Biosynthesis	0.133091901	3.02E-05	0.004337176	0.59
PUFA_FA_ratio	PWY-7117	"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type"	Photosynthesis	-0.133000629	3.06E-05	0.004404591	0.59
PUFA_FA_ratio	PWY-7385	"PWY-7385: 1,3-propanediol biosynthesis (engineered)"	Fermentation	0.132967802	3.08E-05	0.004442857	0.59
XL_HDL_PL	PWY-7199	PWY-7199: pyrimidine deoxyribonucleosides salvage	Nucleosides and Nucleotides Biosynthesis	0.132598709	3.24E-05	0.00472067	0.61
S_VLDL_C_percent	PWY-7200	PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage	Nucleosides and Nucleotides Biosynthesis	0.132728081	3.18E-05	0.004605634	0.61
XS_VLDL_C_percent	VALDEG-PWY	VALDEG-PWY: L-valine degradation I	Amino Acids Degradation	0.132589742	3.24E-05	0.004714086	0.61
XS_VLDL_FC_percent	PWY-5754	PWY-5754: 4-hydroxybenzoate biosynthesis I (eukaryotes)	Aromatic Compounds Biosynthesis	0.132726542	3.18E-05	0.004599156	0.61
XS_VLDL_TG_percent	PWY-7388	"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	Fatty Acid and Lipid Biosynthesis	-0.132618054	3.23E-05	0.004691877	0.61
L_HDL_FC_percent	PWY-2201	PWY-2201: folate transformations I	Vitamin-Biosynthesis	0.132475789	3.29E-05	0.004735376	0.61
VLDL_C	PWY-6562	PWY-6562: norspermidine biosynthesis	Polyamine-Biosynthesis	-0.132722129	3.18E-05	0.004586255	0.61
MUFA	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	-0.132723309	3.18E-05	0.004592697	0.61
LA_FA_ratio	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	0.132602455	3.23E-05	0.004727273	0.61
M_LDL_PL_percent	PWY-6383	"PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis"	Polyprenyl-Biosynthesis	-0.132468952	3.29E-05	0.004756606	0.62
S_LDL_C_percent	PWY-181	PWY-181: photorespiration	Photosynthesis	0.132435547	3.31E-05	0.004805556	0.62
XS_VLDL_TG_percent	PWY-7245	PWY-7245: superpathway NAD/NADP - NADH/NADPH interconversion (yeast)	NAD-Metabolism	-0.132336167	3.36E-05	0.004910097	0.63
XS_VLDL_TG_percent	PWY-5994	PWY-5994: palmitate biosynthesis I (animals and fungi)	Fatty Acid and Lipid Biosynthesis	-0.13236421	3.34E-05	0.004916898	0.63
L_LDL_TG_percent	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	-0.132331267	3.36E-05	0.004903315	0.63
VLDL_D	PWY-7197	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	Nucleosides and Nucleotides Biosynthesis	-0.132375165	3.34E-05	0.004909847	0.63
M_VLDL_TG	PWY0-1586	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	Cell Structures Biosynthesis	0.132093535	3.47E-05	0.005040984	0.64
XL_HDL_L	CODH-PWY	CODH-PWY: reductive acetyl coenzyme A pathway	C1 Compounds Utilization and Assimilation	-0.132083414	3.47E-05	0.005047749	0.64
XL_HDL_CE	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	0.132014193	3.51E-05	0.005074627	0.64
XL_HDL_CE	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	0.132100462	3.47E-05	0.00504788	0.64
L_HDL_FC	PWY-7199	PWY-7199: pyrimidine deoxyribonucleosides salvage	Nucleosides and Nucleotides Biosynthesis	0.132075691	3.48E-05	0.005040872	0.64
S_HDL_L	PWY-5973	PWY-5973: cis-vaccenate biosynthesis	Fatty Acid and Lipid Biosynthesis	0.132129454	3.45E-05	0.005048011	0.64
M_VLDL_C_percent	PWY-2201	PWY-2201: folate transformations I	Vitamin-Biosynthesis	0.13213937	3.45E-05	0.005048143	0.64
S_VLDL_PL_percent	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	-0.132189028	3.42E-05	0.004972452	0.64
XS_VLDL_C_percent	PWY-5743	PWY-5743: 3-hydroxypropanoate cycle	C1 Compounds Utilization and Assimilation	0.13237612	3.46E-05	0.005054795	0.64
VLDL_D	PWY66-399	PWY66-399: gluconeogenesis III	Carbohydrates Biosynthesis	-0.132014975	3.51E-05	0.005081522	0.64
LA_FA_ratio	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.13213869	3.45E-05	0.005041209	0.64
PUFA_FA_ratio	POLYAMSYN-PWY	POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	Polyamine-Biosynthesis	0.132071843	3.48E-05	0.005034014	0.64
PUFA_FA_ratio	PWY-5055	PWY-5055: nicotinate degradation III	Aromatic Compounds Degradation	0.132686918	3.41E-05	0.00497931	0.64
L_VLDL_CE	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	-0.132022456	3.57E-05	0.005168691	0.65
M_VLDL_P	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	-0.13189915	3.56E-05	0.005175676	0.65
XL_HDL_C	PWY-6168	PWY-6168: flavin biosynthesis III (fungi)	Vitamin-Biosynthesis	0.131810597	3.61E-05	0.005215054	0.65
S_HDL_P	PWY-5973	PWY-5973: cis-vaccenate biosynthesis	Fatty Acid and Lipid Biosynthesis	0.131919341	3.55E-05	0.005155616	0.65
M_VLDL_CE_percent	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	0.132002476	3.58E-05	0.005161725	0.65
XL_HDL_TG_percent	PWY-6305	PWY-6305: putrescine biosynthesis IV	Polyamine-Biosynthesis	-0.131864655	3.58E-05	0.005168237	0.65
Serum_C	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	0.13194256	3.54E-05	0.005135501	0.65
Serum_TG	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	-0.131780386	3.62E-05	0.005208054	0.65
XXL_VLDL_TG_percent	PWY-6565	PWY-6565: superpathway of polyamine biosynthesis III	Polyamine-Biosynthesis	-0.131729985	3.65E-05	0.005207497	0.66
M_VLDL_CE_percent	PWY0-1586	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	Cell Structures Biosynthesis	-0.131686497	3.67E-05	0.005193591	0.66
UnsatDeg	P23-PWY	P23-PWY: reductive TCA cycle I	C1 Compounds Utilization and Assimilation	0.131744339	3.64E-05	0.005214477	0.66
PUFA_FA_ratio	GLUCONEO-PWY	GLUCONEO-PWY: gluconeogenesis I	Carbohydrates Biosynthesis	0.131703007	3.66E-05	0.005200535	0.66
XL_HDL_C	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	0.131613697	3.71E-05	0.005272244	0.67
S_VLDL_CE_percent	PWY-621	PWY-621: sucrose degradation III (sucrose invertase)	Carbohydrates Degradation	-0.131665061	3.68E-05	0.00524	0.67
XS_VLDL_TG_percent	PWY-6168	PWY-6168: flavin biosynthesis III (fungi)	Vitamin-Biosynthesis	-0.131654542	3.68E-05	0.005246338	0.67
L_HDL_FC_percent	PWY-5347	PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	Amino Acids Biosynthesis	-0.131652631	3.69E-05	0.005239362	0.67
M_VLDL_CE_percent	PWY-5100	PWY-5100: pyruvate fermentation to acetate and lactate II	Fermentation	0.13155937	3.73E-05	0.005318302	0.68
PUFA_FA_ratio	PWY0-845	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	Vitamin-Biosynthesis	0.131533726	3.75E-05	0.005377483	0.68
S_HDL_P	PWY-724	"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	Amino Acids Biosynthesis	0.131466994	3.78E-05	0.005395778	0.69
S_VLDL_C_percent	PWY-7197	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	Nucleosides and Nucleotides Biosynthesis	0.131481362	3.77E-05	0.005376486	0.69
S_VLDL_TG_percent	PWY-7388	"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	Fatty Acid and Lipid Biosynthesis	-0.1314252	3.80E-05	0.005394737	0.69
S_VLDL_TG_percent	PWY-6595	PWY-6595: superpathway of guanosine nucleotides degradation (plants)	Nucleosides and Nucleotides Degradation	0.131366267	3.83E-05	0.005419948	0.69
S_HDL_FC_percent	PWY-6121	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	Nucleosides and Nucleotides Biosynthesis	-0.131456231	3.79E-05	0.005388669	0.69
VLDL_D	PWY-6662	PWY-6662: superpathway of quinolone and alkylquinolone biosynthesis	Secondary Metabolites Biosynthesis	-0.13306017	3.80E-05	0.005387648	0.69
LA_FA_ratio	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	0.131320329	3.86E-05	0.005412844	0.69
MUFA_FA_ratio	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	-0.131514317	3.76E-05	0.005383598	0.69
S_VLDL_CE_percent	PWY-7268	PWY-7268: NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)	NAD-Metabolism	0.131260473	3.89E-05	0.005477124	0.7
UnsatDeg	ANAEROFRUCAT-PWY	ANAEROFRUCAT-PWY: homolactic fermentation	Fermentation	0.131259947	3.89E-05	0.005469974	0.7
FAw6_FA_ratio	GALACTUROCAT-PWY	GALACTUROCAT-PWY: D-galacturonate degradation I	Sugar Derivatives Degradation	0.131303627	3.87E-05	0.005418848	0.7
L_VLDL_P	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	-0.131167033	3.94E-05	0.005490956	0.71
M_VLDL_L	PWY490-3	PWY490-3: nitrate reduction VI (assimilatory)	Inorganic Nutrients Metabolism	-0.131237523	3.90E-05	0.00546875	0.71
S_VLDL_TG	PWY490-3	PWY490-3: nitrate reduction VI (assimilatory)	Inorganic Nutrients Metabolism	-0.131096118	3.98E-05	0.005534106	0.71
XS_VLDL_FC	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	0.131249967	3.89E-05	0.00547588	0.71
M_HDL_PL	PWY-1622	PWY-1622: formaldehyde assimilation I (serine pathway)	C1 Compounds Utilization and Assimilation	-0.132795688	4.02E-05	0.005569782	0.71
M_HDL_PL	PWY-181	PWY-181: photorespiration	Photosynthesis	-0.131235278	3.90E-05	0.005461638	0.71
S_HDL_L	PWY-5121	PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	Secondary Metabolites Biosynthesis	-0.131092219	3.98E-05	0.005526992	0.71
S_HDL_FC	PWY-5850	PWY-5850: superpathway of menaquinol-6 biosynthesis I	Quinone-Biosynthesis	-0.131095164	4.05E-05	0.005586735	0.71
S_HDL_FC	PWY-5860	PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	Quinone-Biosynthesis	-0.131249134	3.97E-05	0.005548387	0.71
S_VLDL_TG_percent	PWY-5994	PWY-5994: palmitate biosynthesis I (animals and fungi)	Fatty Acid and Lipid Biosynthesis	-0.130938575	4.06E-05	0.005605096	0.71
XS_VLDL_FC_percent	PWY-1042	PWY-1042: glycolysis IV (plant cytosol)	Glycolysis	0.131019085	4.02E-05	0.00556266	0.71
XS_VLDL_TG_percent	PWY-6590	PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	Fermentation	-0.131210931	3.92E-05	0.005479275	0.71
XS_VLDL_TG_percent	PWY-6595	PWY-6595: superpathway of guanosine nucleotides degradation (plants)	Nucleosides and Nucleotides Degradation	0.131212585	3.91E-05	0.005486381	0.71
IDL_TG_percent	PWY-5083	PWY-5083: NAD/NADH phosphorylation and dephosphorylation	NAD-Metabolism	-0.131077941	3.99E-05	0.005532734	0.71
M_LDL_C_percent	PWY-6383	"PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis"	Polyprenyl-Biosynthesis	0.131055273	4.00E-05	0.005564103	0.71
S_LDL_TG_percent	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	-0.131361413	3.91E-05	0.005467532	0.71
S_HDL_C_percent	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	0.131169047	3.94E-05	0.00549806	0.71
UnsatDeg	PWY-6837	"PWY-6837: fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)"	Fatty-Acid-and-Lipid-Degradation	0.131115104	3.97E-05	0.005541237	0.71
PUFA_FA_ratio	LACTOSECAT-PWY	LACTOSECAT-PWY: lactose and galactose degradation I	Carbohydrates Degradation	-0.130990401	4.04E-05	0.005581098	0.71
PUFA_FA_ratio	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	0.130955817	4.13E-05	0.005763359	0.72
S_HDL_FC	POLYISOPRENSYN-PWY	POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	Polyprenyl-Biosynthesis	-0.13075113	4.17E-05	0.005806861	0.73
XS_VLDL_CE_percent	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	0.130876799	4.17E-05	0.005804816	0.73
XS_VLDL_TG_percent	PWY-7200	PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage	Nucleosides and Nucleotides Biosynthesis	-0.130742689	4.17E-05	0.005797468	0.73
PUFA_FA_ratio	GALACTUROCAT-PWY	GALACTUROCAT-PWY: D-galacturonate degradation I	Sugar Derivatives Degradation	0.130746666	4.17E-05	0.005812183	0.73
M_LDL_C	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	0.130619808	4.24E-05	0.005866834	0.74
S_HDL_P	PWY-5121	PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	Secondary Metabolites Biosynthesis	-0.13062916	4.24E-05	0.005874214	0.74
S_VLDL_C_percent	PWY-6168	PWY-6168: flavin biosynthesis III (fungi)	Vitamin-Biosynthesis	0.13073453	4.18E-05	0.005802781	0.74
S_LDL_C_percent	PWY-621	PWY-621: sucrose degradation III (sucrose invertase)	Carbohydrates Degradation	-0.130544827	4.29E-05	0.005902256	0.74
L_HDL_C_percent	PWY-5306	PWY-5306: superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	other	0.135019447	4.29E-05	0.005909661	0.74
VLDL_D	PWY-6863	PWY-6863: pyruvate fermentation to hexanol	Fermentation	-0.130654111	4.22E-05	0.005863808	0.74
TG_PG_ratio	PWY3O-1109	PWY3O-1109: superpathway of 4-hydroxybenzoate biosynthesis (yeast)	Aromatic Compounds Biosynthesis	-0.130701678	4.24E-05	0.005869018	0.74
